ImageId,EncodedPixels
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,55560 8 56078 10 56597 13 57116 16 57635 18 58154 20 58674 20 59194 21 59714 22 60234 22 60754 22 61274 21 61794 20 62315 19 62836 16 63356 14 63878 9 64400 5
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,6683 5 7200 10 7719 13 8239 14 8759 15 9279 15 9800 14 10323 10 10846 5
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,95606 6 96123 11 96642 14 97162 14 97681 16 98201 17 98721 17 99241 17 99761 17 100281 17 100802 17 101322 18 101842 18 102362 18 102883 18 103403 18 103924 17 104445 16 104968 14 105492 11 106013 10 106533 10 107054 8 107576 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,129932 4 130450 12 130967 16 131486 19 132004 22 132524 24 133042 28 133562 30 134082 32 134602 33 135121 34 135640 35 136160 34 136680 34 137199 34 137719 34 138238 27 138759 25 139280 22 139802 19 140323 17 140844 14 141366 10
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,450 25 971 24 1492 23 2012 21 2532 20 3053 19 3574 18 4095 17 4616 16 5137 15 5659 10 6181 7
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,30617 7 31134 12 31652 16 32170 21 32690 22 33209 24 33728 26 34248 28 34768 29 35288 30 35808 30 36328 30 36848 30 37368 30 37890 28 38410 27 38932 24 39454 20 39977 10 40498 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,171539 9 172057 12 172576 14 173096 14 173615 15 174134 16 174654 15 175174 14 175694 14 176214 13 176736 10 177256 8
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,12422 4 12940 7 13458 10 13974 16 14490 22 15010 22 15529 25 16048 26 16568 26 17088 26 17608 26 18129 25 18650 24 19170 24 19690 22 20210 22 20730 20 21250 19 21769 19 22290 16 22810 14 23330 12 23850 8
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,75859 4 76377 8 76897 8 77417 7 77937 6 78458 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,39987 5 40501 12 41018 16 41538 16 42056 20 42575 22 43094 23 43613 25 44132 26 44652 26 45172 26 45692 25 46212 24 46732 24 47252 24 47772 24 48292 24 48812 23 49333 21 49854 20 50375 18 50896 16 51420 8
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,78988 4 79504 10 80023 12 80541 15 81058 18 81577 19 82096 21 82614 23 83134 23 83653 23 84172 24 84692 24 85212 23 85733 22 86254 20 86784 10 87307 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,151779 9 152296 16 152815 18 153334 20 153853 21 154372 23 154892 24 155412 25 155932 26 156451 27 156970 29 157490 30 158010 30 158530 30 159050 30 159570 29 160090 29 160610 28 161130 28 161650 27 162171 25 162692 24 163212 23 163733 21 164254 19 164775 17 165296 14 165818 9
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,63384 10 63903 14 64421 17 64940 20 65458 22 65978 22 66498 22 67018 22 67538 22 68058 22 68578 22 69099 20 69620 19 70140 18 70661 16 71182 12 71196 1 71703 8 72225 5
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,99790 1 100310 1 100830 5 101348 8 101866 11 102384 14 102902 17 103421 17 103941 16 104463 14 104983 14 105503 13 106023 13 106551 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,51956 7 52474 10 52992 13 53511 14 54031 13 54550 14 55070 14 55588 15 56105 18 56624 20 57142 23 57662 24 58182 25 58702 26 59222 26 59742 26 60263 25 60784 24 61304 24 61826 22 62347 21 62867 20 63394 13 63917 10 64438 9 64960 1 64962 5 65480 1
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,90955 10 91474 12 91994 13 92513 15 93032 16 93552 16 94071 18 94590 19 95110 19 95630 19 96150 19 96670 18 97190 18 97709 19 98229 19 98750 18 99270 18 99791 18 100311 18 100835 14 101356 13 101877 12 102398 10 102920 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,475 17 995 17 1515 17 2033 19 2552 20 3072 20 3592 20 4112 20 4632 20 5152 20 5674 17 6195 10
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,135164 4 135675 1 135680 10 136194 17 136714 18 137233 21 137753 21 138273 22 138794 21 139314 21 139834 20 140354 19 140876 17 141396 16 141916 16 142438 13 142960 8 143484 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,66531 1 67044 11 67560 16 68080 17 68600 19 69119 20 69639 20 70158 22 70677 24 71197 24 71717 24 72237 24 72758 23 73278 22 73799 20 74320 19 74842 16 75364 11
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,104492 4 105009 9 105528 11 106047 12 106565 14 107085 14 107604 15 108124 15 108644 15 109164 15 109685 14 110206 13 110728 11 111248 10 111770 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,142451 2 142968 7 143486 11 144004 17 144523 19 145042 21 145562 23 146081 24 146600 25 147120 26 147640 26 148160 25 148680 24 149200 23 149720 22 150242 20 150762 20 151283 18 151804 17 152326 11 152847 7
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,77978 7 78495 12 79010 18 79525 23 80043 25 80562 26 81081 27 81600 28 82120 28 82640 28 83160 28 83681 27 84201 27 84722 26 85242 25 85763 23 86284 21 86806 16 87326 13 87848 9 88370 4
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,113333 5 113851 10 114369 13 114888 15 115407 16 115926 17 116446 18 116965 19 117484 20 118004 20 118524 20 119044 19 119564 19 120084 19 120604 17 121124 17 121645 15 122168 1
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,92537 3 93054 8 93572 11 94090 14 94609 16 95129 16 95649 16 96169 17 96688 19 97208 19 97728 18 98248 17 98768 17 99288 16 99809 14 100329 14 100849 12 101369 7 101889 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,128413 7 128931 11 129450 13 129969 15 130488 17 131007 19 131526 21 132046 22 132565 23 133085 24 133605 24 134125 24 134645 24 135168 22 135690 21 136211 20 136732 20 137254 17 137774 11
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,122169 11 122689 12 123209 12 123729 12 124249 12 124769 12 125290 10 125810 8
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,492 19 1012 19 1532 19 2052 19 2572 19 3092 18 3612 17 4132 15 4652 5 5172 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,59248 1 59768 2 60288 6 60808 10 61328 11 61848 13 62368 13 62382 2 62887 17 63407 15 63927 15 64447 15 64967 15 65490 11 66011 7 66532 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,165336 5 165855 11 166373 14 166893 16 167412 17 167932 17 168452 17 168971 18 169492 17 170012 17 170533 16 171053 15 171574 13 172095 11 172616 9 173138 6
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,28579 7 28599 1 29098 10 29117 4 29617 14 29636 5 30136 25 30655 26 31174 27 31693 28 32211 30 32731 24 32759 1 33250 24 33769 24 34290 22 34810 21 35330 21 35851 18 36372 17 36893 14 37415 9
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,177305 3 177823 6 178343 6 178863 8 179383 13 179903 14 180423 15 180943 16
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,40556 2 41074 7 41592 9 42111 10 42631 10 43151 10 43671 10 44189 12 44708 7 44716 5 45227 6 45238 2 45747 4 46267 2 46787 2 47307 2
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,47309 2 47827 11 48347 13 48867 14 49387 14 49907 14 50427 14 50947 14 51467 14 51987 14 52507 14 53027 14 53547 14 54067 14 54587 14 55107 14 55627 14 56147 14 56668 13 57189 12 57715 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,57710 5 57718 2 58228 13 58747 14 59265 16 59784 17 60303 18 60823 18 61343 18 61863 18 62384 17 62904 17 63424 17 63945 16 64465 16 64986 15 65507 14 66027 14 66548 12 67069 9 67592 3
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,109197 4 109715 6 110231 10 110750 11 111269 12 111789 12 112309 12 112827 14 113346 15 113865 16 114385 16 114903 18 115423 18 115943 18 116464 17 116984 17 117504 17 118024 17 118546 15 119068 13 119589 11
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,146632 8 147150 11 147669 12 148185 16 148704 17 149223 18 149742 19 150262 19 150782 19 151301 20 151821 20 152340 21 152859 22 153379 22 153899 22 154419 22 154939 22 155460 21 155980 21 156501 20 157022 19 157544 11
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,127915 6 128433 8 128952 9 129471 10 129990 11 130509 12 131029 12 131548 13 132068 13 132588 13 133109 12 133629 12 134149 12 134669 12 135190 11 135711 10 136231 10 136752 9 137273 8 137796 5 138317 4
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,76437 3 76953 8 77472 9 77991 10 78511 10 79030 11 79548 13 80068 13 80588 13 81108 13 81628 13 82148 13 82668 13 83188 13 83708 13 84228 1 84232 9 84753 8 85275 5
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,516 5 1035 6 1555 6 2075 6 2594 7 3113 8 3633 8 4153 8 4675 6 5195 6 5716 5 6237 4
432f367a4c5b5674de2e2977744d10289a064e5704b21af6607b4975be47c580,11438 3 11955 6 12475 6 12994 7 13513 8 14033 8 14553 8 15073 8 15593 8 16115 6 16635 6 17155 6 17676 5 18197 4 18718 3 19239 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19761 2 20021 3 20281 4 20541 4 20801 4 21061 4 21321 4 21581 4 21841 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25742 2 26001 5 26012 2 26261 6 26270 4 26521 12 26781 12 27041 12 27301 12 27561 11 27821 11 28081 11 28342 10 28604 5 28866 4 29127 3 29388 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,33801 1 34061 2 34321 3 34581 4 34841 5 35101 6 35361 6 35621 8 35881 8 36141 9 36401 10 36661 10 36921 10 37181 10 37441 10 37701 10 37961 9 38221 8 38481 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63441 1 63701 2 63961 2 64221 3 64481 4 64741 4 65001 5 65261 7 65521 7 65781 7 66041 7 66301 7 66561 7 66821 7 67081 7 67341 4 67601 4 67861 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74361 2 74621 4 74881 4 75141 4 75401 5 75661 5 75921 5 76181 5 76441 4 76701 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,86581 2 86841 2 87101 3 87361 4 87621 4 87881 4 88141 5 88401 5 88661 5 88921 4 89181 4 89441 3 89701 3 89961 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,29387 1 29647 3 29906 4 30165 5 30424 5 30683 6 30942 7 31201 8 31461 8 31721 7 31981 6 32242 4 32503 3 32763 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,20809 4 21068 7 21327 8 21586 10 21846 10 22105 11 22365 11 22625 11 22884 12 23144 12 23404 12 23664 11 23924 11 24185 10 24446 8 24709 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,78009 2 78267 6 78527 6 78787 7 79047 7 79308 6 79568 6 79829 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28609 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55398 2 55657 4 55916 6 56176 6 56436 6 56695 6 56954 7 57213 7 57472 8 57732 7 57993 6 58253 6 58514 4 58775 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62936 6 63194 12 63452 15 63711 16 63970 17 64229 18 64488 19 64747 20 65007 20 65268 19 65528 18 65788 18 66048 18 66308 19 66568 19 66828 21 67088 21 67347 22 67608 21 67868 21 68128 21 68389 19 68650 18 68912 15 69178 9 69439 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58261 4 58518 10 58777 12 59034 16 59292 18 59552 18 59811 19 60071 19 60331 19 60592 18 60852 17 61112 17 61373 15 61634 14 61895 13 62156 12 62418 10 62677 11 62942 5 63206 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,89198 5 89206 1 89456 16 89715 18 89974 10 89985 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14585 6 14841 10 15099 13 15358 14 15616 16 15875 17 16135 17 16394 17 16654 16 16914 15 17175 13 17435 12 17696 10 17958 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,39538 3 39796 13 40055 16 40314 18 40574 18 40835 18 41095 18 41356 17 41617 16 41878 15 42139 13 42399 13 42660 12 42922 10 43183 8 43444 7 43707 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35129 3 35387 6 35646 8 35905 9 36164 10 36424 10 36684 10 36944 10 37203 10 37463 10 37724 7 37984 6 38245 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,65550 6 65809 9 66069 11 66329 12 66589 12 66850 12 67111 11 67371 11 67632 10 67893 8 68154 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,21620 2 21878 5 22137 6 22397 6 22656 7 22916 7 23177 6 23437 5 23698 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74659 6 74918 9 75177 11 75436 12 75695 13 75955 13 76215 13 76474 14 76734 14 76994 14 77255 11 77515 9 77776 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,83498 6 83757 9 84015 13 84275 13 84534 14 84794 14 85054 15 85314 16 85574 16 85834 16 86094 15 86354 15 86615 14 86875 13 87136 11 87397 9 87658 8 87924 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,24740 11 24999 3 25003 9 25264 8 25524 9 25784 2 25787 7 26041 13 26300 15 26560 15 26819 16 27079 15 27339 15 27600 13 27860 13 28120 12 28380 11 28640 8 28900 8 29160 7 29420 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52827 8 53085 10 53343 13 53602 15 53861 16 54120 17 54380 17 54640 16 54901 13 55161 12 55424 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8108 4 8367 9 8627 10 8886 12 9146 12 9406 13 9666 13 9926 13 10187 12 10448 10 10710 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19032 3 19288 9 19547 11 19806 12 20066 13 20326 13 20586 13 20846 14 21106 13 21366 13 21627 12 21887 10 22148 8 22409 6 22671 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,66609 7 66868 11 67127 14 67386 16 67645 17 67904 19 68163 20 68423 21 68683 21 68943 20 69203 20 69463 19 69724 18 69985 16 70246 13 70510 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,85330 3 85590 3 85850 3 86109 5 86369 5 86629 6 86888 7 87147 9 87406 10 87666 10 87925 12 88186 11 88446 11 88706 11 88967 10 89227 9 89489 8 89749 8 90009 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74413 3 74671 7 74929 9 75188 10 75448 10 75708 10 75968 10 76228 10 76488 10 76748 10 77008 10 77269 8 77532 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31516 1 31772 8 32031 9 32290 11 32550 12 32810 12 33070 12 33330 12 33590 12 33851 11 34111 10 34372 9 34633 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,82478 5 82735 9 82993 11 83251 13 83509 15 83768 15 84028 15 84288 14 84548 14 84808 13 85069 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47633 7 47892 11 48151 12 48411 13 48671 13 48930 14 49190 14 49450 15 49710 14 49970 14 50230 14 50491 12 50751 11 51011 11 51271 10 51531 10 51792 8 52052 7 52313 5 52574 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15405 3 15657 12 15915 13 16174 13 16434 13 16694 12 16954 12 17214 11 17474 10 17734 9 17994 8 18255 6 18515 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,23460 2 23716 8 23974 11 24233 12 24492 13 24751 14 25012 12 25272 12 25533 10 25794 2 25797 3 26054 2 26058 1 26315 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28141 5 28400 7 28659 9 28919 9 29178 10 29438 10 29698 10 29958 10 30218 10 30479 8 30740 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62199 7 62453 15 62711 18 62971 19 63231 19 63491 20 63751 21 64011 21 64271 21 64532 20 64792 21 65053 19 65314 18 65576 16 65837 15 66097 14 66359 11 66620 7 66880 1 66883 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75465 6 75723 8 75982 9 76241 10 76500 11 76760 11 77019 12 77279 11 77538 12 77798 12 78058 12 78317 13 78577 13 78837 13 79097 11 79358 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1629 1 1887 6 2145 8 2405 9 2664 10 2923 11 3182 12 3441 13 3700 14 3958 16 4217 17 4476 18 4736 18 4995 18 5255 18 5515 18 5775 18 6035 16 6295 14 6564 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19826 2 20084 5 20343 6 20602 7 20862 7 21121 9 21381 9 21641 10 21901 11 22161 11 22421 11 22681 11 22941 9 23203 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,11763 4 12020 13 12278 17 12537 19 12796 20 13056 20 13316 20 13576 20 13836 20 14097 18 14357 18 14619 15 14885 9 15146 7 15408 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,33602 10 33862 10 34121 9 34381 9 34642 7 34904 6 35167 1 35169 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,6051 2 6309 5 6555 9 6567 7 6816 19 7077 18 7337 18 7598 17 7858 17 8119 16 8380 15 8642 12 8904 9 9168 3 9429 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15669 1 15928 5 16187 8 16447 9 16706 11 16966 13 17225 14 17484 15 17743 15 18002 16 18261 17 18520 18 18782 16 19044 14 19305 11 19569 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79891 2 80151 4 80411 6 80670 7 80930 7 81190 7 81451 5 81712 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36729 3 36987 11 37246 13 37505 16 37765 17 38025 19 38285 19 38545 20 38805 21 39066 21 39326 21 39586 21 39847 20 40108 19 40369 17 40630 16 40891 15 41152 13 41414 10 41678 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32058 5 32317 6 32576 8 32835 9 33094 10 33353 11 33612 12 33872 12 34132 11 34392 11 34650 12 34910 11 35170 10 35435 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,49736 6 49995 8 50254 9 50513 11 50772 13 51032 13 51292 14 51552 13 51812 13 52072 12 52333 10 52598 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75471 2 75731 12 75991 13 76251 14 76511 15 76771 15 77031 16 77290 17 77550 17 77810 17 78070 16 78330 16 78590 16 78850 15 79110 15 79371 13 79631 12 79893 9 80155 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,16203 6 16462 8 16720 10 16979 12 17239 13 17499 13 17758 14 18018 14 18278 14 18538 14 18798 14 19058 13 19319 12 19580 10 19841 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28423 6 28681 10 28940 12 29200 13 29460 13 29719 13 29980 11 30240 11 30501 9 30769 1 31029 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47669 12 47927 16 48186 18 48445 20 48704 21 48964 21 49224 21 49484 21 49745 18 50006 15 50267 10 50528 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44040 6 44298 9 44554 14 44813 15 45072 16 45331 17 45591 17 45851 16 46111 15 46371 14 46632 11 46893 7 47154 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52611 8 52870 14 53130 18 53390 19 53650 19 53911 18 54171 17 54432 16 54693 15 54954 14 55215 12 55477 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,71076 3 71335 5 71595 5 71855 6 72115 6 72374 7 72635 5 72896 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79395 5 79654 7 79913 8 80173 8 80433 8 80693 8 80954 6 81216 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28438 2 28697 4 28955 6 29213 9 29473 10 29732 11 29991 15 30251 16 30510 17 30770 17 31030 18 31290 17 31550 17 31812 14 32073 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75242 2 75500 7 75759 9 76018 10 76278 10 76537 11 76796 11 77056 11 77316 11 77576 10 77837 8 78097 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37799 3 38057 8 38316 10 38575 11 38835 12 39094 14 39354 15 39613 16 39873 17 40134 16 40394 17 40654 17 40914 17 41175 16 41435 16 41695 16 41956 15 42216 15 42476 15 42737 14 42998 12 43258 12 43519 10 43784 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,64577 10 64835 14 65094 16 65353 18 65613 19 65873 19 66133 19 66393 20 66653 20 66914 18 67175 17 67436 15 67698 12 67959 10 68221 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25590 3 25847 10 26105 13 26364 15 26623 16 26882 18 27141 19 27401 19 27660 19 27920 19 28179 20 28440 17 28701 12 28961 11 29222 9 29483 8 29743 6 30006 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9727 3 9982 13 10240 15 10499 17 10759 18 11019 18 11279 18 11540 16 11800 15 12061 10 12322 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53409 2 53669 7 53929 14 54188 16 54448 16 54708 16 54968 15 55227 15 55490 11 55752 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45616 4 45874 7 46134 8 46393 9 46653 9 46913 10 47173 10 47433 10 47695 7 47956 4 48218 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8700 4 8958 7 9217 8 9476 10 9736 11 9995 13 10255 13 10516 12 10777 11 11037 11 11299 9 11560 8 11823 1 11827 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,117 13 377 12 638 10 899 8 1164 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,30802 10 31061 11 31321 11 31580 13 31840 18 32099 10 32113 6 32359 9 32374 6 32618 10 32636 5 32879 8 32896 8 33140 8 33154 9 33401 7 33414 9 33662 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15205 4 15464 6 15723 8 15982 10 16242 11 16502 11 16762 12 17021 14 17281 14 17541 14 17801 13 18061 11 18324 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,27166 3 27425 5 27683 8 27943 8 28202 10 28457 2 28461 11 28713 20 28972 21 29231 23 29491 23 29754 20 30018 16 30280 13 30542 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53173 2 53429 7 53686 13 53945 14 54204 15 54464 15 54724 16 54983 17 55242 19 55501 21 55761 19 56021 18 56281 16 56541 15 56802 14 57062 13 57323 11 57584 9 57846 5 58108 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44339 2 44595 7 44853 9 45111 11 45371 10 45629 12 45889 11 46148 12 46408 11 46667 11 46926 11 47186 11 47446 10 47706 9 47965 8 48225 7 48485 3 48744 3 49005 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36795 3 37053 6 37313 7 37573 7 37833 7 38093 7 38353 7 38615 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25875 4 26134 7 26394 7 26654 7 26913 8 27173 8 27434 7 27695 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,67997 2 68256 4 68515 6 68775 7 69035 8 69295 9 69555 9 69815 10 70075 10 70335 10 70595 10 70855 9 71116 8 71376 8 71637 6 71898 5 72159 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9758 4 10016 10 10275 14 10535 16 10795 24 11055 26 11315 26 11576 25 11837 24 12100 21 12363 17 12624 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79700 9 79959 11 80217 14 80475 17 80734 19 80994 19 81253 20 81512 21 81772 21 82032 21 82292 21 82553 19 82813 19 83073 18 83334 16 83596 13 83857 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25623 5 25881 8 26141 9 26401 10 26661 11 26921 12 27181 13 27441 14 27701 14 27960 16 28220 16 28480 16 28740 16 29000 15 29259 16 29517 18 29778 16 30038 16 30299 14 30560 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37847 2 38106 5 38365 6 38625 6 38885 6 39145 6 39405 5 39667 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,70085 5 70345 7 70605 8 70864 10 71124 10 71384 10 71643 11 71903 10 72163 9 72422 9 72683 8 72944 6 73205 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,13924 5 14183 11 14442 14 14702 16 14962 18 15223 18 15484 17 15745 16 16009 12 16270 11 16531 10 16792 9 17054 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32128 6 32387 8 32645 10 32904 12 33163 13 33423 13 33683 14 33943 14 34204 14 34464 13 34724 13 34986 9 35247 7 35508 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52409 7 52665 12 52922 15 53180 17 53440 18 53701 17 53961 17 54222 16 54482 16 54740 18 55000 17 55261 16 55522 15 55786 11 56048 8 56310 4
